,index,genre,filename,year,old_index,source1,source2,sentence1,sentence2,score
6561,758.0,main-captions,MSRvid,2012train,374,none,none,Someone is cracking an egg open.,A man is breaking an egg.,3.0
9780,3977.0,main-news,headlines,2013,281,none,none,Egypt lets Mubarak PM back in presidential race,Egypt confirms Mubarak's PM back in presidency race,4.25
10614,4811.0,main-news,headlines,2014,576,none,none,"Kenyan police arrest key Al-Shabaab recruiter, financier",Kenya: Pair Arrested By Anti-Terror Police,3.2
6027,224.0,main-captions,MSRvid,2012test,329,none,none,A woman is dancing.,A woman is kneading dough.,0.4
2190,,,,,,,,"Meanwhile, rival contender, General Electric's NBC, submitted a letter of interest, a source familiar with the matter said.","Other contenders included General Electric's GE.N NBC, which submitted a letter of interest, a source familiar with the matter said.",5.0
15632,,,tweet-news,2014,,,,"Awe - one of the original ""bloggers"" passes away. Pauline Phillips, Adviser to Millions as Dear Abby, Dies at 94","Pauline Phillips, Flinty Adviser to Millions as Dear Abby, Dies at 94",4.2
12854,,,SMTeuroparl,2012train,,,,"The Council of Europe, along with the Court of Human Rights, has a wealth of experience of such forms of supervision, and we can build on these.","As the Court of Human Rights, the Council of Europe also has a solid experience with regard to such forms of control we can take it as a basis.",4.25
5788,,,,,,,,"Mr Martin said the company is ""cautiously optimistic regarding some improvement in sales and operating performance trends in the second half of 2003"".","We are cautiously optimistic regarding some improvement in sales and operating performance trends in the second half of 2003.""",5.0
4053,,,,,,,,Microsoft has been awarded a patent for a feature in instant messaging that alerts a user when the person they are communicating with is inputting a message.,Microsoft has been awarded a patent on a popular instant-messaging feature that shows users when the person on the other end of the conversation is typing a message.,5.0
11649,,,SMTeuroparl,2012test,,,,I am one of those Members who attends sittings quite faithfully.,I am one of those Members who are rather honourably here.,4.25
6851,1048.0,main-captions,images,2014,67,none,none,Brown and white cow standing in grass at side of road.,A brown and white cow standing in a grassy area with trees behind.,3.6
12657,,,SMTeuroparl,2012train,,,,"It must genuinely be a centre for coordinating the network of national agencies which, in turn, must activate and coordinate a network of centres of excellence for food safety at the level of the individual regions.","It must be the real brains of coordination of the network of national agencies which, in turn, will have to activate and coordinate a network of centres of excellence on food safety at regional level.",4.6
11938,,,SMTeuroparl,2012test,,,,"Unanimous decisions, and hence an inherent incapacity to act, remain largely the norm in the Council.",We maintain unanimity in the Council and therefore a latent inability to act.,4.167
8502,2699.0,main-news,MSRpar,2012test,385,none,none,"In 2002, Linksys overtook Cisco Systems as the leading wireless equipment vendor, accounting for 14.1 percent of revenue.",Rolfe said Linksys overtook Cisco Systems last year as the leading supplier of WLAN equipment.,3.5
14758,,,OnWN,2014,,,,a flock of sheep or goats,a group of sheep or goats.,5.0
3548,,,,,,,,"But Chauncey Billups demonstrated he's also capable of big games, scoring 77 points over the final two games against the Magic.",Billups scored 77 points in the final two games of the first-round series against the Magic.,1.0
12895,,,SMTeuroparl,2012train,,,,Either we are in a club or we are out of it and it is particularly important that we accept this.,"Either we are part of the club, we are not and we must, therefore, we have to comply with this.  ",3.6
9738,3935.0,main-news,headlines,2013,230,none,none,US drone strike kills four in North Waziristan,U.S. drone strike kills 10 in northwest Pakistan: officials,1.8
519,,,,,,,,"Shares in EDS closed on Thursday at $18.51, a gain of 6 cents.","Shares of EDS closed Thursday at $18.51, up 6 cents on the New York Stock Exchange.",5.0
1757,,,,,,,,"Singapore is already the United States' 12th-largest trading partner, with two-way trade totaling more than $34 billion.","Although a small city-state, Singapore is the 12th-largest trading partner of the United States, with trade volume of $33.4 billion last year.",5.0
4512,,,,,,,,"""This puts telemarketers on notice that we will take all measures necessary to protect consumers who chose to be left alone in their homes.""","""This puts telemarketers on notice that we will take all measures necessary to protect consumers who chose to be left alone in their homes,"" FCC chairman Michael Powell said.",5.0
11609,,,SMTeuroparl,2012test,,,,Then perhaps we could have avoided a catastrophe.,We would perhaps then able prevent a disaster.,4.25
8212,2409.0,main-forum,deft-forum,2014,409,none,none,my hair is pretty thing tho :/ Quote: Ditto.,my hair is pretty thing tho :/ woops!,3.8
5267,,,,,,,,Prosecutor Jim Hardin called the decision a victory for Kathleen Peterson's family.,Members of Kathleen Peterson's family were not present.,1.0
16178,,,belief,2015,,,,the worst economic recovery since the great depression - forbes if reid and pelosi had actually investigated gwb as you claim and i wished then he and many of his administration and other war criminals would now be in prison.,if reid and pelosi had actually investigated gwb as you claim and i wished then he and many of his administration and other war criminals would now be in prison.,3.8
13722,,,surprise.OnWN,2012test,,,,(Contract bridge) the highest bid becomes the contract setting in the number of tricks that the bidder must make.,(contract bridge) the highest bid becomes the contract setting the number of tricks that the bidder must make.,5.0
227,,,,,,,,As part of a restructuring Peregrine sold its Remedy help desk software unit last year to BMC Software Inc.,Peregrine sold its Remedy business unit to BMC Software in November for $355 million.,1.0
10032,4229.0,main-news,headlines,2013,599,none,none,"Two killed, 19 injured in Toronto shooting","Two dead, 7 injured in Finland shooting",1.4
9202,3399.0,main-news,MSRpar,2012train,681,none,none,The district also sent letters yesterday informing parents of the situation.,Parents received letters informing them of the possible contamination yesterday.,3.0
8289,2486.0,main-news,MSRpar,2012test,61,none,none,"""Fighting continued until midnight,"" western rebel commander Ousmane Coulibaly told Reuters by satellite phone on Sunday.","""They ransacked and burned the two villages completely,"" rebel commander Ousmane Coulibaly told Reuters by satellite phone from the bush.",2.8
6618,815.0,main-captions,MSRvid,2012train,475,none,none,A cat opens a drawer and climbs inside.,A big cat opens a plastic drawer with his paws and then hops inside.,3.75
665,,,,,,,,West Nile Virus -- which is spread through infected mosquitoes -- is potentially fatal.,West Nile is a bird virus that is spread to people by mosquitoes.,1.0
13645,,,surprise.OnWN,2012test,,,,Provide or equip specifically with furniture.,provide or equip with furniture.,4.75
9536,3733.0,main-news,deft-news,2014,283,none,none,officials state that decision about the treaty will depend on u.s. action on its plans to deploy missile defense systems in poland and the czech republic.,russian military officials stated the decision would depend on whether the united states proceeds with its plan to deploy missile defense components in poland and the czech republic.,4.0
14736,,,OnWN,2014,,,,give interlinear explanations or citations for text,provide an interlinear translation of a word or phrase.,3.6
13124,,,SMTeuroparl,2012train,,,,I also voted against a text which calls for the incorporation of the Charter of Fundamental Rights into the eventual Treaty of Nice.,"I also voted against a text which calls for the incorporation of the Charter of Fundamental Rights in the future Treaty, which will be adopted in Nice.",4.4
15597,,,tweet-news,2014,,,,Not so good news.... NYTimes: German Economy Shrank in Fourth Quarter,German Economy Probably Shrank in Fourth Quarter,4.4
10951,5148.0,main-news,headlines,2015,493,none,none,Hague 'concerns over conduct' of Zimbabwe election,Zimbabwe: 'Grave Concerns' Over Election,2.8
16363,,,belief,2015,,,,"otherwise, no other information would be given.","there's kurds in syria, too, i believe.",0.0
11274,5471.0,main-news,headlines,2015,1299,none,none,North Korea test fires 30 missiles into the sea,N Korea 'fires 100 shells' into the sea,2.8
1701,,,,,,,,"Immunizing mice with pneumococcusleads tothe generation of antibodies that the researchers think lead to the protection from heart disease, he said.","Immunizing mice with pneumococcus means generating antibodies that the researchers believe lead to the protection from heart disease, he said.",5.0
3847,,,,,,,,"As part of a 2001 agreement to extradite them from Canada, prosecutors agreed not to seek the death penalty.","As part of the agreement to extradite the two best friends from Canada, prosecutors agreed not to seek the death penalty for convictions.",5.0
14514,,,OnWN,2013,,,,"a system by which one currency is exchanged for another, enabling international transactions",the system by which one currency is exchanged for another; enables international transactions to take place.,4.8
1879,,,,,,,,"Wim Wenders directed a widely praised film of the same name, based on the sessions.",A widely praised film of the same name was directed by Wim Wenders.,1.0
9619,3816.0,main-news,headlines,2013,84,none,none,Turkey Raises Alarm Over Syrian Refugees,Turkey seeks to relocate some Syrian refugees,1.6
513,,,,,,,,"Elan would receive an additional $25 million in January if Skelaxin retains patent exclusivity, and get a cut of sales on a sliding scale through 2021.",Elan would receive an additional $25 million in January if Skelaxin retains patent exclusivity and would also get a five percent share of sales from 2005.,5.0
14738,,,OnWN,2014,,,,cause to vibrate in a different pattern,cause to vibrate in a definite pattern.,3.0
16057,,,tweet-news,2014,,,,"awful way to go out..."": At least 220 killed in Brazil nightclub fire """,Hundreds killed in Brazil nightclub fire,3.4
12370,,,surprise.SMTnews,2012test,,,,"Moreover, the main oil exporters are unwilling to subordinate their investment policies to market requirements.","What is more, the situation of oil are not prepared to submit their policies of investment to market conditions.  ",3.25
10701,4898.0,main-news,headlines,2014,682,none,none,Iranian exiles report deaths in Iraq camp,At least 47 Iranian exiles killed at Iraq's Camp Ashraf,3.0
13437,,,surprise.OnWN,2012test,,,,the state of being in contact,the state of being connected.,4.0
7591,1788.0,main-captions,images,2015,867,none,none,A little white curly haired dog runs across the pavement with a stick in its mouth.,A white curly haired dog runs with a stick in it's mouth.,4.6
10474,4671.0,main-news,headlines,2014,396,none,none,"Hagel laments ""political"" changes to US defence budget",Hagel defends proposed cuts in defense spending,2.4
15569,,,tweet-news,2014,,,,Finally confirmed - chapped lips are the first sign you?ve got Mad Cow disease.,Opinion: Hypochondria: An Inside Look,0.4
11714,,,SMTeuroparl,2012test,,,,"Unanimous decisions, and hence an inherent incapacity to act, remain largely the norm in the Council.",We maintain unanimity in Council and therefore a latent inability to act.,4.5
9533,3730.0,main-news,deft-news,2014,280,none,none,the cfe is 1 of several issues negatively impacting russia's relations with the united states and europe.,the treaty is one of several issues causing tense relations between the governments of russia and the u.s. and europe.,4.0
7415,1612.0,main-captions,images,2015,349,none,none,"Three individuals are posing on skis behind a ""no skiing"" sign.",Three people on skis are standing behind a no skiing sign.,4.4
7632,1829.0,main-captions,images,2015,1007,none,none,The black and white dog runs through the grass.,A black and white dog is running through grass.,5.0
9391,3588.0,main-news,deft-news,2014,138,none,none,"the cfe limits the use of armed forces and heavy weaponry and prescribes measures aimed at confidence-building, transparency and cooperation between member states.","the treaty limits deployments of tanks and troops in nato and former easter european warsaw pact countries and establishes confidence-building, transparency and cooperation measures between member",3.8
2919,,,,,,,,"The most recent was in 1998, when Dr Barnett Slepian was killed in his home in Amherst, New York.","The most recent killing was in 1998, when Dr. Barnett Slepian was shot and killed in his home in Amherst, N.Y.",5.0
11187,5384.0,main-news,headlines,2015,1068,none,none,Mel Smith dead at 60 and UK mourns a comedy favourite,Griff Rhys Jones: Mel Smith was 'a force for life',2.4
6599,796.0,main-captions,MSRvid,2012train,444,none,none,A boy played a keyboard.,A person is playing a piano keyboard.,3.2
480,,,,,,,,"The third appointment was to a new job, executive vice president and chief staff officer.","Bruce N. Hawthorne, 53, was named executive vice president and chief staff officer.",1.0
10207,4404.0,main-news,headlines,2014,71,none,none,Housing starts up 6.8% in May,May Housing Starts Up 6.8%,4.6
91,,,,,,,,They were at Raffles Hospital over the weekend for further evaluation.,"They underwent more tests over the weekend, and are now warded at Raffles Hospital.",5.0
2579,,,,,,,,"It also faces significant regulatory delays and uncertainty, and threatens serious damage to the company's business, he added.","""It is highly conditional, faces significant regulatory delays and uncertainty, and threatens serious damage to our business.""",5.0
8420,2617.0,main-news,MSRpar,2012test,269,none,none,"The blue-chip Dow Jones industrial average eased 44 points, or 0.47 percent, to 9,543, after scoring five consecutive up sessions.","The Dow Jones industrial average .DJI rose 18.25 points, or 0.19 percent, to 9,586.71.",2.0
15145,,,OnWN,2014,,,,infer or believe to be the case,believe to be the case.,4.8
9321,3518.0,main-news,deft-news,2014,68,none,none,north korea has claimed nuclear ambitions and currently north korea is reported to have missiles aimed at japan.,north korea has boasted of nuclear ambitions and north korea is now reported to have missiles trained on,4.0
7284,1481.0,main-captions,images,2014,722,none,none,Two dogs in a fenced kennel look ahead.,Two girls on a guy posing on the bow a boat.,0.0
12534,,,SMTeuroparl,2012train,,,,"It must genuinely be a centre for coordinating the network of national agencies which, in turn, must activate and coordinate a network of centres of excellence for food safety at the level of the individual regions.","It must be the true brain of coordination of the network of the national agencies which, in their turn, will have to activate and coordinate a network of centers of excellence of food safety at the regional level.",5.0
5277,,,,,,,,"However, several ministers from more developed APEC economies have said failure to fight terror will be a cost in itself.",More developed APEC members say failure to fight terror will be a cost in itself.,5.0
15855,,,tweet-news,2014,,,,"We mourned the loss of an Open Access advocate this past weekend ~ A Data Crusader, a Defendant and Now, a Cause","Aaron Swartz, a Data Crusader and Now, a Cause",2.4
9633,3830.0,main-news,headlines,2013,101,none,none,'No Evidence' In Afghanistan Massacre Case,"US toll in Afghanistan hits 2,000",0.8
1598,,,,,,,,"Google's investors include prominent VC firms Kleiner Perkins Caufield & Byers and Sequoia Capital, the paper noted.",Google's early stage backers in include California-based Stanford University and VC firms Kleiner Perkins and Sequoia Capital.,5.0
13016,,,SMTeuroparl,2012train,,,,"And I am telling you loud and clear: Kostunica must be given his chance here and I therefore hope that he will give amnesty in the next couple of weeks or months, but meanwhile, I do want the introduction of those two new budget lines, democratisation and reconstruction, to be accompanied by political conditions, both from a political and budgetary perspective.","And I say this very clearly: it is necessary to give its chance to Kostunica and I hope that it will take time to a clear in the course of the coming weeks or months; but in the meantime, I hope, however, that, in terms of policy and in terms of the budget, the political conditions are the introduction of these two new budget lines, namely the and reconstruction.  ",4.2
3900,,,,,,,,"""If these loss reductions continue as expected, further rate reductions should be ordered.""","If those loss reductions continue, further rate reductions should be ordered, Bordelon said.",5.0
13886,,,surprise.OnWN,2012test,,,,the longer telegraphic signal of Morse Code,the longer of the two telegraphic signals used in Morse code.,4.5
1351,,,,,,,,"But an agency employee lent the tape to a friend, who lent it to Mr. Gonzalez.","An ad agency employee gave the copy to a friend, who passed the movie to Gonzalez, prosecutors said.",5.0
8403,2600.0,main-news,MSRpar,2012test,245,none,none,Glover spoke at a news conference that included about 20 relatives of the victims.,About 20 family members of the victims were invited to the news conference.,3.2
13319,,,surprise.OnWN,2012test,,,,twice the quantity or amount of something,a quantity that is twice as great as another.,4.0
12350,,,surprise.SMTnews,2012test,,,,That is the spirit in which the European Constitution must be written.,Such is the spirit in which must be elaborate the European Constitution.,4.75
3781,,,,,,,,An amendment by Rep. Ellen Tauscher of California to create a special committee to investigate Iraq intelligence failures was rejected on procedural grounds.,Her proposal to create a special committee to investigate Iraq intelligence failures was rejected on procedural grounds.,5.0
15487,,,tweet-news,2014,,,,Ukraine signs shale gas drilling deal with #Shell at #Davos #energy #marketentry,Ukraine Signs Drilling Deal With Shell for Shale Gas,4.4
12646,,,SMTeuroparl,2012train,,,,(Applause),"I have already answered on this point and I support completely what he has said on the necessity of improving the public debate, and I will not go back on what I have said, but it is true that, all too often, the citizens feel the decisions that are taken in the authorities that they do not know.  ",0.0
15141,,,OnWN,2014,,,,give a detailed account of,narrate or give a detailed account of.,4.4666666666666694
4054,,,,,,,,"Leon Williams' body was found inside his third-floor apartment at 196 Bay St., in Tompkinsville.","The dead man, Leon Williams, was found in his third-floor apartment.",5.0
11716,,,SMTeuroparl,2012test,,,,"Unanimous decisions, and hence an inherent incapacity to act, remain largely the norm in the Council.",We keep unanimity in the Council and therefore a latent inability to act.,4.167
12728,,,SMTeuroparl,2012train,,,,"These objectives, the main one and the secondary ones, will be the touchstone by which the concrete proposals submitted by the Commission must be judged.","These objectives, the secondary objective and objectives, will represent the touchstone of enabling us to consider the specific proposals presented by the Commission.",3.8
5709,,,,,,,,"In the 1990's, the board found, budget cuts and trade-offs ate away at the shuttle program's safety margins.","In the 1990s, the board found, budget cuts and trade-offs etched away at the shuttle program's thin margins of safety.",5.0
9940,4137.0,main-news,headlines,2013,482,none,none,Microsoft's Surface a big bet on future: Analysts,"Microsoft's Surface tablet promising, but questions remain",3.8
13635,,,surprise.OnWN,2012test,,,,be affected with smut or mildew,"affect with smut or mildew, as of a crop such as corn.",3.75
2764,,,,,,,,"And ""although the preconditions for recovery remain in place,"" it said the prospects for British exports were ""weaker than previously expected.""","""Although the preconditions for recovery remain in place, the prospect for external demand for UK output is weaker than previously expected.""",5.0
16377,,,belief,2015,,,,"april/may/june 1963 becomes a leader of civil rights demonstrations in greensboro, north carolina.",spring 1966 becomes head of chicago chapter of sclc's operation breadbasket.,0.5
7927,2124.0,main-forum,deft-forum,2014,124,none,none,-Not- talking about it 'and' -Not- doing anything.,is even worse than talking about it and not doing anything.,2.8
6379,576.0,main-captions,MSRvid,2012train,121,none,none,A man is praying.,A man is running.,0.727
3689,,,,,,,,The Chelsea defender Marcel Desailly has been the latest to speak out.,"Marcel Desailly, the France captain and Chelsea defender, believes the latter is true.",1.0
5066,,,,,,,,The Nets and the Spurs are crossing new frontiers of offensive ineptitude while causing their high-scoring American Basketball Association forefathers to cringe.,The Nets and the San Antonio Spurs are crossing new frontiers of offensive ineptitude while embarrassing their high-scoring ABA forefathers.,5.0
3606,,,,,,,,Prince William County prosecutors told a judge yesterday they now want the trial of sniper suspect John Allen Muhammad moved out of the area.,Prosecutors reversed course Friday and said they support moving the murder trial of sniper suspect John Allen Muhammad out of the Washington suburbs.,5.0
8748,2945.0,main-news,MSRpar,2012test,738,none,none,Carlson on Tuesday said he would not recuse himself from the case.,Service officials said Carlson refused to recuse himself from the case.,4.0
9701,3898.0,main-news,headlines,2013,184,none,none,Islamist Morsi Wins Egypt's Presidential Election,Al-Shater to run in presidential election in Egypt,1.0
11616,,,SMTeuroparl,2012test,,,,Let me remind you that our allies include fervent supporters of this tax.,"I would like to remind you that our allies, there are ardent supporters of this tax.",4.75
1448,,,,,,,,"Gyorgy Heizler, head of the local disaster unit, said the coach had been carrying 38 passengers.","The head of the local disaster unit, Gyorgy Heizler, said the coach driver had failed to heed red stop lights.",1.0
11035,5232.0,main-news,headlines,2015,700,none,none,Manchester City wins second Premier League title in three years,Manchester City win English Premier League title,3.8
1021,,,,,,,,Tight media controls and the remote location of the northern village where the fighting broke out made it impossible to confirm what happened.,Tight media controls and the remote location of the clash made it impossible to confirm what happened.,5.0
705,,,,,,,,"""It is safe to assume the Senate is prepared to pass some form of cap,"" King said.",Its safe to assume the Senate is prepared to pass some form of a cap....The level of it is to be debated.,1.0
16478,,,belief,2015,,,,the bush administration put them back in.,"they didn't get it, but they asked for it.",0.0
1868,,,,,,,,"Tyco later said the loan had not been forgiven, and Swartz repaid it in full, with interest, according to his lawyer, Charles Stillman.","Tyco has said the loan was not forgiven, but that Swartz fully repaid it with interest, according to his lawyer, Charles Stillman.",5.0
8633,2830.0,main-news,MSRpar,2012test,574,none,none,"Seniors would then have to pay 50 percent of their drug costs up to $3,450.","Above that, Medicare would pay 90 percent of all drug costs.",1.5
8778,2975.0,main-news,MSRpar,2012train,34,none,none,"The Dow Jones industrial average .DJI was off 58.69 points, or 0.64 percent, at 9,137.86.","The blue-chip Dow Jones industrial average .DJI fell 86.56 points, or 0.94 percent, to 9,109.99, after giving up more than 1 percent earlier.",2.5
7235,1432.0,main-captions,images,2014,640,none,none,Two animals sitting on a rock.,Two eagles sitting on a long branch.,1.6
12415,,,SMTeuroparl,2012train,,,,The right of a government arbitrarily to set aside its own constitution is the defining characteristic of a tyranny.,The right for a government to dismiss arbitrarily its constitution is the definition of a characteristic tyranny.,4.8
16437,,,belief,2015,,,,early in our friendship she confessed her marriage was in trouble...i,using your definition - there was no housing bubble.,0.0
2576,,,,,,,,"""Contrary to the court's decision, we firmly believe Congress gave the FTC authority to implement the national Do Not Call list.","""Contrary to the court's decision, we firmly believe Congress gave the F.T.C. authority to implement the national do-not-call list,"" the congressmen said in a statement.",5.0
13498,,,surprise.OnWN,2012test,,,,move in an irregular course,move to and fro or from place to place usually in an irregular course.,3.75
6024,221.0,main-captions,MSRvid,2012test,325,none,none,A man is swimming.,A woman is slicing meat.,0.0
2959,,,,,,,,"During a period of nearly a decade, Telemarketing Associates raised more than $7 million.","Telemarketing Associates, hired by VietNow, raised $7.1 million from 1987 to 1995.",5.0
10106,4303.0,main-news,headlines,2013,691,none,none,Turkey scrambles jets near border,Turkey scrambles jets to Syrian border,3.6
3746,,,,,,,,"Harris and Klebold killed 12 students and a teacher before taking their own lives on April 20, 1999.","Harris and Klebold killed 12 students, a teacher and themselves at the school.",5.0
3918,,,,,,,,The Illinois Supreme Court dismissed the case.,The Supreme Court agreed Monday in Illinois vs. Telemarketing Associates.,1.0
9861,4058.0,main-news,headlines,2013,383,none,none,Beef burger mix recalled over salmonella concerns,Choc powder recalled over salmonella concerns,1.0
14419,,,OnWN,2013,,,,(The act of making) a measurement of something.,the act of making up your mind about something.,1.0
1421,,,,,,,,Canadian officials have agreed to run a complementary threat response exercise.,Canadian officials will participate through a command post exercise.,1.0
1105,,,,,,,,Associated Press Writer Marc Humbert in Albany contributed to this report.,Associated Press Writer Carolyn Thompson contributed to this report from Buffalo.,1.0
14972,,,OnWN,2014,,,,signify or mean to express or convey,mean or intend to express or convey.,5.0
10431,4628.0,main-news,headlines,2014,347,none,none,Four Morsi supporters killed in Egypt clashes,Dozens injured as Morsi supporters clash with security forces,2.2
8926,3123.0,main-news,MSRpar,2012train,260,none,none,This year the Audubon Society once again hosts its annual Christmas Bird Count.,"It's the National Audubon Society's annual Christmas Bird Count, now in its 104th season.",3.5
11282,5479.0,main-news,headlines,2015,1329,none,none,China's troubled Xinjiang hit by more violence,China's online population rises to 618 mln,0.4
11539,5736.0,main-news,headlines,2016,1404,Europe Media Monitor (http://emm.newsbrief.eu),Europe Media Monitor (http://emm.newsbrief.eu),Two Palestinians die in attacks on Israelis ahead of Kerry visit,Palestinian official slams Israel's stone-throwing bill,0.0
1560,,,,,,,,"Colin Powell, the Secretary of State, said contacts with Iran would not stop.",Secretary of State Colin Powell said yesterday that contacts with Iran would continue.,5.0
13610,,,surprise.OnWN,2012test,,,,a spoken or written reply to a question,a statement (either spoken or written) that is made to reply to a question or request or criticism or accusation.,3.75
2490,,,,,,,,"Officials with Rescue California, one of the groups leading the recall campaign, called the lawsuit laughable.","The director of Rescue California, the group leading the recall campaign, called the lawsuit ""laughable.""",5.0
14730,,,OnWN,2014,,,,"state of being active, bustling about",the trait of being active; moving or acting rapidly and energetically.,4.6
14298,,,OnWN,2013,,,,request or demand something from someone,the act of damaging something or someone.,1.0
3527,,,,,,,,"Mr. Bankhead said the crime scenes indicated that the killer was ""very methodical.""",GBI spokesman John Bankhead said the murder scenes showed that the killer was very methodical.,5.0
4546,,,,,,,,"The tech-heavy Nasdaq Stock Market's composite index rose 3.41 points to 1,915.31.","The benchmark S&P/TSX composite index rose 29.12 points yesterday to 7,633.61.",1.0
34,,,,,,,,"Snow's remark ``has a psychological impact,'' said Hans Redeker, head of foreign-exchange strategy at BNP Paribas.","Snow's remark on the dollar's effects on exports ``has a psychological impact,'' said Hans Redeker, head of foreign- exchange strategy at BNP Paribas.",5.0
3404,,,,,,,,"Daughter Renee Jackson said she often made ""huge pots of, like, beans and rice with, like, meat and casseroles"" for the whole family.","Their biological daughter Renee Jackson, 29, said she made huge pots of beans and rice, and meat and casseroles.",5.0
8862,3059.0,main-news,MSRpar,2012train,153,none,none,"London-based NCRI official Ali Safavi told Reuters: ""We condemn this raid, which is in our view illegal and morally and politically unjustifiable.""","""We condemn this raid which is in our view illegal and morally and politically unjustifiable,"" London-based NCRI official Ali Safavi told Reuters by telephone.",4.6
16145,,,belief,2015,,,,"so sueing companies like boeing because they want to build in a state his ""friends"" don't control is not hurting job growth?","| decisions based on evidence so sueing companies like boeing because they want to build in a state his ""friends"" don't control is not hurting job growth?",4.0
14275,,,OnWN,2013,,,,The act of testing something.,the act of retaining something.,0.0
11276,5473.0,main-news,headlines,2015,1302,none,none,"Doha gas blast kills 12, injures dozens","Syria missile kills 26, including 8 kids",0.6
2274,,,,,,,,"In the 2002 study, the margin of error ranged from 1.8 to 4.4 percentage points.",It has a margin of error of plus or minus three to four percentage points.,5.0
2376,,,,,,,,"""I picked prostitutes as my victims because I hate most prostitutes and I did not want to pay them for sex.""","It went on: ""I picked prostitutes as my victims because I hated most prostitutes and I did not want to pay them for sex.",5.0
6244,441.0,main-captions,MSRvid,2012test,666,none,none,A woman is chopping a hard egg.,A person is cutting  boiled egg into pieces.,3.533
2654,,,,,,,,"But Cruz resembled a police sketch of the suspect and had injuries consistent with what police expected from the struggle he had with the girl's mother, Lansdowne said.","Cruz looked like a police sketch of the suspect and had injuries consistent with what police expected from the struggle he had with Jennette's mother, Chief William Lansdowne said.",5.0
5333,,,,,,,,"Taupo was guiding her owner Paul Kibblewhite, 62, on a three-day walk with a tramping party of eight.","Taupo had been leading Mr Kibblewhite, 62, of Rotorua, on a three-day walk with a tramping party of eight.",5.0
7344,1541.0,main-captions,images,2015,159,none,none,A tent and a campsite in a sunlit forest.,A white dog on a beach is carrying a stick in its mouth.,0.0
7394,1591.0,main-captions,images,2015,280,none,none,Two people sit on the end of a dock.,Two people sitting on a dock.,4.2
8884,3081.0,main-news,MSRpar,2012train,188,none,none,The leading actress nod went to energetic newcomer Marissa Jaret Winokur as Edna's daughter Tracy.,"Marissa Jaret Winokur, as Tracy, won for best actress in a musical.",4.0
14442,,,OnWN,2013,,,,"smother, surpress or lessen something",the act of testing something.,0.4
13606,,,surprise.OnWN,2012test,,,,The human act of making something new.,the act of starting something for the first time; introducing something new.,3.5
12394,,,surprise.SMTnews,2012test,,,,"Indeed, the French philosopher Marcel Gauchet entitled a recent book Democracy Against Itself.",One can also note that the French philosopher Marcel Gauchet entitled one of these recent books the democracy against itself.,4.667
13131,,,SMTeuroparl,2012train,,,,"The resolution on Nice, voted today, does not reflect this.","The resolution on the Nice Summit, which has just been passed, does not reflect the.",4.2
292,,,,,,,,He claimed Red Hat and the Free Software Foundation with trying to undermine U.S. copyright and patent law.,"In his letter, McBride charges the Free Software Foundation and Red Hat with trying to undermine U.S. copyright laws.",5.0
2838,,,,,,,,I would like to congratulate Russia on the successful World Climate Change Conference last week.,Momentous happenings at the World Climate Conference in Moscow last week.,1.0
12212,,,surprise.SMTnews,2012test,,,,The Political Stock Market,The politicization of securities markets,2.833
8706,2903.0,main-news,MSRpar,2012test,681,none,none,"Kansas City drafted outfielder Chris Lubanski, from Kennedy-Kenrick High School in Pennsylvania, with the fifth pick.","The Royals chose Chris Lubanski, a high school outfielder from Pennsylvania who hit .528, with the fifth pick.",3.4
12886,,,SMTeuroparl,2012train,,,,"Worst of all, I believe, is having to issue a warning that a court judgment in their favour may just be a set of comforting words and make no real difference in their lives.","In my view, there is, however, nothing worse than having to warn people that a ruling for them could only be a series of words pleasing and have no practical effect on their existence.",4.8
2872,,,,,,,,"The tech-heavy Nasdaq composite index fell 3.99, or 0.2 percent, to 1,682.72, following a two-day win of 55.93.","The technology-laced Nasdaq Composite Index .IXIC eased 8.52 points, or 0.51 percent, to 1,670.21.",1.0
8832,3029.0,main-news,MSRpar,2012train,108,none,none,"Palm Wednesday announced plans to acquire Handspring, a company started by Jeff Hawkins, regarded by many as the father of the Palm handheld.","Palm said on Wednesday it plans to buy Handspring, a company created by renegade Palm co-founder Jeff Hawkins.",4.0
10354,4551.0,main-news,headlines,2014,252,none,none,Suicide Bomber Kills 14 at Afghan Province Council,Suicide Bomber Kills 11 in Afghanistan,2.4
14261,,,OnWN,2013,,,,an upward slope or incline,an upward slope or grade (as in a road).,4.0
11744,,,SMTeuroparl,2012test,,,,Tunisia,Tunisia,5.0
8507,2704.0,main-news,MSRpar,2012test,393,none,none,"The trial, featuring 125 witnesses, could continue until the start of 2004.","The trial, which could last until early 2004, is expected to hear the first of 125 witnesses Friday.",4.5
8760,2957.0,main-news,MSRpar,2012train,7,none,none,"Chavez said investigators feel confident they've got ""at least one of the fires resolved in that regard.""","Albuquerque Mayor Martin Chavez said investigators felt confident that with the arrests they had ""at least one of the fires resolved.""",3.8
1537,,,,,,,,The commission estimated California lost $937 million to corporate tax shelters in 2001.,California's lost tax revenue was mostly due to international corporate tax shelters.,5.0
1320,,,,,,,,"Small-business customers paying $1,200 to $3,200 a year could save $60 to $120.","Small-business customers paying between $1,200 and $3,200 a year would save between $60 and $120 per year, the commission estimated.",5.0
